date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:31	1270/1270	---MCZ	200	added ('OK')	application/javascript	etag:W/%224f6-5dca6648d6453%22	https://rooicell.co.kr/en/js/index.js?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/js/index09f7.js	(from https://rooicell.co.kr/en/)
16:18:31	10323/10323	---MCZ	200	added ('OK')	text/css	etag:W/%222853-5deb6c9b065f5%22	https://rooicell.co.kr/en/css/index_pc.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/index_pc09f7.css	(from https://rooicell.co.kr/en/)
16:18:32	8744/8744	---MCZ	200	added ('OK')	text/css	etag:W/%222228-5deb6c8c3deb5%22	https://rooicell.co.kr/en/css/index_tablet.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/index_tablet09f7.css	(from https://rooicell.co.kr/en/)
16:18:32	8878/8878	---MCZ	200	added ('OK')	text/css	etag:W/%2222ae-5deb6c8fc0da1%22	https://rooicell.co.kr/en/css/index_mobile.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/index_mobile09f7.css	(from https://rooicell.co.kr/en/)
16:18:32	42567/42567	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:32%20GMT	https://rooicell.co.kr/en/m11.php	C:/rooicel/rooicel/rooicell.co.kr/en/m11.html	(from https://rooicell.co.kr/en/)
16:18:32	39814/39814	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:32%20GMT	https://rooicell.co.kr/en/m12.php	C:/rooicel/rooicel/rooicell.co.kr/en/m12.html	(from https://rooicell.co.kr/en/)
16:18:32	39733/39733	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:32%20GMT	https://rooicell.co.kr/en/m13.php	C:/rooicel/rooicel/rooicell.co.kr/en/m13.html	(from https://rooicell.co.kr/en/)
16:18:33	40323/40323	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:32%20GMT	https://rooicell.co.kr/en/product.php	C:/rooicel/rooicel/rooicell.co.kr/en/product.html	(from https://rooicell.co.kr/en/)
16:18:33	35677/35677	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:32%20GMT	https://rooicell.co.kr/en/product.php?cate=1	C:/rooicel/rooicel/rooicell.co.kr/en/product31d2.html	(from https://rooicell.co.kr/en/)
16:18:33	35708/35708	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:33%20GMT	https://rooicell.co.kr/en/product.php?cate=2	C:/rooicel/rooicel/rooicell.co.kr/en/productd896.html	(from https://rooicell.co.kr/en/)
16:18:33	36360/36360	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:33%20GMT	https://rooicell.co.kr/en/product.php?cate=3	C:/rooicel/rooicel/rooicell.co.kr/en/product044b.html	(from https://rooicell.co.kr/en/)
16:18:34	39536/39536	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:33%20GMT	https://rooicell.co.kr/en/product.php?cate=4	C:/rooicel/rooicel/rooicell.co.kr/en/product80e5.html	(from https://rooicell.co.kr/en/)
16:18:34	39371/39371	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:33%20GMT	https://rooicell.co.kr/en/m31.php	C:/rooicel/rooicel/rooicell.co.kr/en/m31.html	(from https://rooicell.co.kr/en/)
16:18:34	35901/35901	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:33%20GMT	https://rooicell.co.kr/en/m32.php	C:/rooicel/rooicel/rooicell.co.kr/en/m32.html	(from https://rooicell.co.kr/en/)
16:18:34	35531/35531	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:34%20GMT	https://rooicell.co.kr/en/m33.php	C:/rooicel/rooicel/rooicell.co.kr/en/m33.html	(from https://rooicell.co.kr/en/)
16:18:34	34636/34636	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:34%20GMT	https://rooicell.co.kr/en/m34.php	C:/rooicel/rooicel/rooicell.co.kr/en/m34.html	(from https://rooicell.co.kr/en/)
16:18:35	36177/36177	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:34%20GMT	https://rooicell.co.kr/en/m35.php	C:/rooicel/rooicel/rooicell.co.kr/en/m35.html	(from https://rooicell.co.kr/en/)
16:18:35	36133/36133	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:34%20GMT	https://rooicell.co.kr/en/m41.php	C:/rooicel/rooicel/rooicell.co.kr/en/m41.html	(from https://rooicell.co.kr/en/)
16:18:35	44358/44358	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:35%20GMT	https://rooicell.co.kr/en/product_view.php?idx=37	C:/rooicel/rooicel/rooicell.co.kr/en/product_view9a49.html	(from https://rooicell.co.kr/en/)
16:18:35	12740/12740	---M--	200	added ('OK')	image/jpeg	etag:%2231c4-5ddb0736a564f%22	https://rooicell.co.kr/data/main/file1_1651124803jxbf75v5pm.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1651124803jxbf75v5pm.jpg	(from https://rooicell.co.kr/en/)
16:18:35	44371/44371	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:35%20GMT	https://rooicell.co.kr/en/product_view.php?idx=36	C:/rooicel/rooicel/rooicell.co.kr/en/product_view18b2.html	(from https://rooicell.co.kr/en/)
16:18:36	13080/13080	---M--	200	added ('OK')	image/jpeg	etag:%223318-5ddb06f166f11%22	https://rooicell.co.kr/data/main/file1_1651124731vie32611r3.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1651124731vie32611r3.jpg	(from https://rooicell.co.kr/en/)
16:18:36	44230/44230	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:35%20GMT	https://rooicell.co.kr/en/product_view.php?idx=35	C:/rooicel/rooicel/rooicell.co.kr/en/product_viewdc32.html	(from https://rooicell.co.kr/en/)
16:18:36	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%223170-5ddb06c7a52ac%22	https://rooicell.co.kr/data/main/file1_1651124687s5yiy329jt.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1651124687s5yiy329jt.jpg	(from https://rooicell.co.kr/en/)
16:18:36	44300/44300	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:36%20GMT	https://rooicell.co.kr/en/product_view.php?idx=34	C:/rooicel/rooicel/rooicell.co.kr/en/product_viewb072.html	(from https://rooicell.co.kr/en/)
16:18:36	12186/12186	---M--	200	added ('OK')	image/jpeg	etag:%222f9a-5ddb067e85ca4%22	https://rooicell.co.kr/data/main/file1_1651124610pjh0lvu06b.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1651124610pjh0lvu06b.jpg	(from https://rooicell.co.kr/en/)
16:18:37	17711/17711	---M--	200	added ('OK')	image/jpeg	etag:%22452f-5dcab51b78113%22	https://rooicell.co.kr/data/insta/file1_16500032529jzjgg6wqr.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_16500032529jzjgg6wqr.jpg	(from https://rooicell.co.kr/en/)
16:18:37	11587/11587	---M--	200	added ('OK')	image/jpeg	etag:%222d43-5dcab5293a115%22	https://rooicell.co.kr/data/insta/file1_16500032662olrdr286v.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_16500032662olrdr286v.jpg	(from https://rooicell.co.kr/en/)
16:18:37	18925/18925	---M--	200	added ('OK')	image/jpeg	etag:%2249ed-5dcab537cf361%22	https://rooicell.co.kr/data/insta/file1_1650003281mokb16xo5p.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_1650003281mokb16xo5p.jpg	(from https://rooicell.co.kr/en/)
16:18:37	28878/28878	---M--	200	added ('OK')	image/jpeg	etag:%2270ce-5dcab54a96dde%22	https://rooicell.co.kr/data/insta/file1_16500033016dsityq9dd.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_16500033016dsityq9dd.jpg	(from https://rooicell.co.kr/en/)
16:18:37	22085/22085	---M--	200	added ('OK')	image/jpeg	etag:%225645-5dcab5578f738%22	https://rooicell.co.kr/data/insta/file1_1650003315r646cnj1jd.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_1650003315r646cnj1jd.jpg	(from https://rooicell.co.kr/en/)
16:18:38	46285/46285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:37%20GMT	https://rooicell.co.kr/en/section%20.sec_title_g%20.link_g%20.view_more%20.txt	C:/rooicel/rooicel/rooicell.co.kr/en/section%20.sec_title_g%20.link_g%20.view_more%20.html	(from https://rooicell.co.kr/en/)
16:18:38	6246/6246	---MCZ	200	added ('OK')	application/javascript	etag:W/%221866-5dca6641862fc%22	https://rooicell.co.kr/cn/js/common.js	C:/rooicel/rooicel/rooicell.co.kr/cn/js/common.js	(from https://rooicell.co.kr/cn/)
16:18:38	25743/25743	---MCZ	200	added ('OK')	text/css	etag:W/%22648f-5dca66408885c%22	https://rooicell.co.kr/cn/css/common.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/cn/css/common09f7.css	(from https://rooicell.co.kr/cn/)
16:18:38	1270/1270	---MCZ	200	added ('OK')	application/javascript	etag:W/%224f6-5dca6641b609d%22	https://rooicell.co.kr/cn/js/index.js?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/cn/js/index09f7.js	(from https://rooicell.co.kr/cn/)
16:18:39	10462/10462	---MCZ	200	added ('OK')	text/css	etag:W/%2228de-5deb6c182c113%22	https://rooicell.co.kr/cn/css/index_pc.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/cn/css/index_pc09f7.css	(from https://rooicell.co.kr/cn/)
16:18:39	8915/8915	---MCZ	200	added ('OK')	text/css	etag:W/%2222d3-5deb6cae6238b%22	https://rooicell.co.kr/cn/css/index_tablet.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/cn/css/index_tablet09f7.css	(from https://rooicell.co.kr/cn/)
16:18:39	9009/9009	---MCZ	200	added ('OK')	text/css	etag:W/%222331-5deb6cb38df65%22	https://rooicell.co.kr/cn/css/index_mobile.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/cn/css/index_mobile09f7.css	(from https://rooicell.co.kr/cn/)
16:18:39	42805/42805	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:39%20GMT	https://rooicell.co.kr/cn/m11.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m11.html	(from https://rooicell.co.kr/cn/)
16:18:40	39628/39628	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:39%20GMT	https://rooicell.co.kr/cn/m12.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m12.html	(from https://rooicell.co.kr/cn/)
16:18:40	40197/40197	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:39%20GMT	https://rooicell.co.kr/cn/m13.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m13.html	(from https://rooicell.co.kr/cn/)
16:18:40	40432/40432	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:40%20GMT	https://rooicell.co.kr/cn/product.php	C:/rooicel/rooicel/rooicell.co.kr/cn/product.html	(from https://rooicell.co.kr/cn/)
16:18:40	35724/35724	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:40%20GMT	https://rooicell.co.kr/cn/product.php?cate=1	C:/rooicel/rooicel/rooicell.co.kr/cn/product31d2.html	(from https://rooicell.co.kr/cn/)
16:18:40	35768/35768	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:40%20GMT	https://rooicell.co.kr/cn/product.php?cate=2	C:/rooicel/rooicel/rooicell.co.kr/cn/productd896.html	(from https://rooicell.co.kr/cn/)
16:18:41	36416/36416	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:40%20GMT	https://rooicell.co.kr/cn/product.php?cate=3	C:/rooicel/rooicel/rooicell.co.kr/cn/product044b.html	(from https://rooicell.co.kr/cn/)
16:18:41	39648/39648	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:40%20GMT	https://rooicell.co.kr/cn/product.php?cate=4	C:/rooicel/rooicel/rooicell.co.kr/cn/product80e5.html	(from https://rooicell.co.kr/cn/)
16:18:41	39131/39131	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:41%20GMT	https://rooicell.co.kr/cn/m31.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m31.html	(from https://rooicell.co.kr/cn/)
16:18:41	35910/35910	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:41%20GMT	https://rooicell.co.kr/cn/m32.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m32.html	(from https://rooicell.co.kr/cn/)
16:18:42	35451/35451	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:41%20GMT	https://rooicell.co.kr/cn/m33.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m33.html	(from https://rooicell.co.kr/cn/)
16:18:42	34562/34562	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:41%20GMT	https://rooicell.co.kr/cn/m34.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m34.html	(from https://rooicell.co.kr/cn/)
16:18:42	36178/36178	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:41%20GMT	https://rooicell.co.kr/cn/m35.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m35.html	(from https://rooicell.co.kr/cn/)
16:18:42	36222/36222	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:42%20GMT	https://rooicell.co.kr/cn/m41.php	C:/rooicel/rooicel/rooicell.co.kr/cn/m41.html	(from https://rooicell.co.kr/cn/)
16:18:42	44227/44227	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:42%20GMT	https://rooicell.co.kr/cn/product_view.php?idx=54	C:/rooicel/rooicel/rooicell.co.kr/cn/product_viewed55.html	(from https://rooicell.co.kr/cn/)
16:18:43	12740/12740	---M--	200	added ('OK')	image/jpeg	etag:%2231c4-5de8f412c3dee%22	https://rooicell.co.kr/data/main/file1_16520817388zxojw09iy.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_16520817388zxojw09iy.jpg	(from https://rooicell.co.kr/cn/)
16:18:43	44176/44176	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:18:42%20GMT	https://rooicell.co.kr/cn/product_view.php?idx=53	C:/rooicel/rooicel/rooicell.co.kr/cn/product_view267d.html	(from https://rooicell.co.kr/cn/)
16:18:43	13080/13080	---M--	200	added ('OK')	image/jpeg	etag:%223318-5de8f3f868fef%22	https://rooicell.co.kr/data/main/file1_1652081711rb0fawvppb.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1652081711rb0fawvppb.jpg	(from https://rooicell.co.kr/cn/)
16:19:02	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%223170-5de8f3dd875b1%22	https://rooicell.co.kr/data/main/file1_16520816823k0ne6sp33.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_16520816823k0ne6sp33.jpg	(from https://rooicell.co.kr/cn/)
16:19:03	44143/44143	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:02%20GMT	https://rooicell.co.kr/cn/product_view.php?idx=51	C:/rooicel/rooicel/rooicell.co.kr/cn/product_view88d7.html	(from https://rooicell.co.kr/cn/)
16:19:03	12186/12186	---M--	200	added ('OK')	image/jpeg	etag:%222f9a-5de8f3ba37fc9%22	https://rooicell.co.kr/data/main/file1_1652081645tlwiiivdqn.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/main/file1_1652081645tlwiiivdqn.jpg	(from https://rooicell.co.kr/cn/)
16:19:03	17711/17711	---M--	200	added ('OK')	image/jpeg	etag:%22452f-5dcaba3c4efe4%22	https://rooicell.co.kr/data/insta/file1_16500046282wdwwtoop6.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_16500046282wdwwtoop6.jpg	(from https://rooicell.co.kr/cn/)
16:19:03	11587/11587	---M--	200	added ('OK')	image/jpeg	etag:%222d43-5dcaba4988440%22	https://rooicell.co.kr/data/insta/file1_1650004642l5j2bbo7mz.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_1650004642l5j2bbo7mz.jpg	(from https://rooicell.co.kr/cn/)
16:19:03	18925/18925	---M--	200	added ('OK')	image/jpeg	etag:%2249ed-5dcaba54162f6%22	https://rooicell.co.kr/data/insta/file1_1650004653qt3m9yzc14.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_1650004653qt3m9yzc14.jpg	(from https://rooicell.co.kr/cn/)
16:19:04	28878/28878	---M--	200	added ('OK')	image/jpeg	etag:%2270ce-5dcaba609761b%22	https://rooicell.co.kr/data/insta/file1_16500046667zm9gidwxi.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_16500046667zm9gidwxi.jpg	(from https://rooicell.co.kr/cn/)
16:19:04	22085/22085	---M--	200	added ('OK')	image/jpeg	etag:%225645-5dcaba707378a%22	https://rooicell.co.kr/data/insta/file1_1650004683cwlazpgrgy.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/insta/file1_1650004683cwlazpgrgy.jpg	(from https://rooicell.co.kr/cn/)
16:19:04	46285/46285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:04%20GMT	https://rooicell.co.kr/cn/section%20.sec_title_g%20.link_g%20.view_more%20.txt	C:/rooicel/rooicel/rooicell.co.kr/cn/section%20.sec_title_g%20.link_g%20.view_more%20.html	(from https://rooicell.co.kr/cn/)
16:19:05	2616/2616	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a38-5dca6663aa3d7%22	https://rooicell.co.kr/js/jquery.zoom.min.js	C:/rooicel/rooicel/rooicell.co.kr/js/jquery.zoom.min.js	(from https://rooicell.co.kr/product_view.php?idx=23)
16:19:05	24375/24375	---M--	200	added ('OK')	image/jpeg	etag:%225f37-5dcac66b105ff%22	https://rooicell.co.kr/data/product/b_file_16500078988tbohjfwn8.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500078988tbohjfwn8.jpg	(from https://rooicell.co.kr/product_view.php?idx=23)
16:19:05	30350/30350	---M--	200	added ('OK')	image/jpeg	etag:%22768e-5dcac66b10dcf%22	https://rooicell.co.kr/data/product/b_file_165000789847rpvic17f.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_165000789847rpvic17f.jpg	(from https://rooicell.co.kr/product_view.php?idx=23)
16:19:05	100997/100997	---M--	200	added ('OK')	image/jpeg	etag:%2218a85-5dcac66b0f65f%22	https://rooicell.co.kr/data/product/file_main_1650007898hjqsntlahx.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650007898hjqsntlahx.jpg	(from https://rooicell.co.kr/product_view.php?idx=23)
16:19:06	63375/63375	---M--	200	added ('OK')	image/jpeg	etag:%22f78f-5f414a4a4d7ab%22	https://rooicell.co.kr/data/product/b_file_1675744382uv4jqem3eu.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675744382uv4jqem3eu.jpg	(from https://rooicell.co.kr/product_view.php?idx=22)
16:19:06	24370/24370	---M--	200	added ('OK')	image/jpeg	etag:%225f32-5dcac60629a1d%22	https://rooicell.co.kr/data/product/b_file_16500077932m9g4iv6ht.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500077932m9g4iv6ht.jpg	(from https://rooicell.co.kr/product_view.php?idx=22)
16:19:06	100997/100997	---M--	200	added ('OK')	image/jpeg	etag:%2218a85-5dcac60628694%22	https://rooicell.co.kr/data/product/file_main_1650007793pnk84wvs24.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650007793pnk84wvs24.jpg	(from https://rooicell.co.kr/product_view.php?idx=22)
16:19:06	22316/22316	---M--	200	added ('OK')	image/jpeg	etag:%22572c-5dcac5b20275b%22	https://rooicell.co.kr/data/product/b_file_1650007704im04ejudft.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007704im04ejudft.jpg	(from https://rooicell.co.kr/product_view.php?idx=21)
16:19:06	23128/23128	---M--	200	added ('OK')	image/jpeg	etag:%225a58-5dcac5b202f2b%22	https://rooicell.co.kr/data/product/b_file_16500077042vnh0z2kin.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500077042vnh0z2kin.jpg	(from https://rooicell.co.kr/product_view.php?idx=21)
16:19:07	100997/100997	---M--	200	added ('OK')	image/jpeg	etag:%2218a85-5dcac5b2013d3%22	https://rooicell.co.kr/data/product/file_main_165000770402ybmk1ui0.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_165000770402ybmk1ui0.jpg	(from https://rooicell.co.kr/product_view.php?idx=21)
16:19:07	22777/22777	---M--	200	added ('OK')	image/jpeg	etag:%2258f9-5dcac5565782c%22	https://rooicell.co.kr/data/product/b_file_16500076089veyk1qzoq.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500076089veyk1qzoq.jpg	(from https://rooicell.co.kr/product_view.php?idx=20)
16:19:07	25405/25405	---M--	200	added ('OK')	image/jpeg	etag:%22633d-5dcac55657ffc%22	https://rooicell.co.kr/data/product/b_file_16500076088a9l9eedwa.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500076088a9l9eedwa.jpg	(from https://rooicell.co.kr/product_view.php?idx=20)
16:19:08	100997/100997	---M--	200	added ('OK')	image/jpeg	etag:%2218a85-5dcac5565688c%22	https://rooicell.co.kr/data/product/file_main_16500076081ex24ncg3p.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_16500076081ex24ncg3p.jpg	(from https://rooicell.co.kr/product_view.php?idx=20)
16:19:08	46285/46285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:07%20GMT	https://rooicell.co.kr/img/page/section%20.sec_title_g%20.link_g%20.view_more%20.txt	C:/rooicel/rooicel/rooicell.co.kr/img/page/section%20.sec_title_g%20.link_g%20.view_more%20.html	(from https://rooicell.co.kr/img/page/find_idpw_popup.jpg)
16:19:09	46285/46285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:08%20GMT	https://rooicell.co.kr/images/common/section%20.sec_title_g%20.link_g%20.view_more%20.txt	C:/rooicel/rooicel/rooicell.co.kr/images/common/section%20.sec_title_g%20.link_g%20.view_more%20.html	(from https://rooicell.co.kr/images/common/cursor_prev.png)
16:19:09	300637/300637	---M--	200	added ('OK')	image/jpeg	etag:%224965d-5deb6f9be049f%22	https://rooicell.co.kr/images/page/st11_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st11_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:09	340710/340710	---M--	200	added ('OK')	image/jpeg	etag:%22532e6-5deb700ae2780%22	https://rooicell.co.kr/images/page/st12_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st12_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:09	585687/585687	---M--	200	added ('OK')	image/jpeg	etag:%228efd7-5dca6651dd140%22	https://rooicell.co.kr/images/page/st13_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st13_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:09	749098/749098	---M--	200	added ('OK')	image/jpeg	etag:%22b6e2a-5dca6651f3c89%22	https://rooicell.co.kr/images/page/st20_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st20_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:09	269927/269927	---M--	200	added ('OK')	image/jpeg	etag:%2241e67-5dca6651f9661%22	https://rooicell.co.kr/images/page/st30_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st30_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:10	565443/565443	---M--	200	added ('OK')	image/jpeg	etag:%228a0c3-5dca665207cd9%22	https://rooicell.co.kr/images/page/st31_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st31_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:10	603312/603312	---M--	200	added ('OK')	image/jpeg	etag:%22934b0-5dca665214fca%22	https://rooicell.co.kr/images/page/st33_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st33_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:10	1259048/1259048	---M--	200	added ('OK')	image/jpeg	etag:%22133628-5dca665230932%22	https://rooicell.co.kr/images/page/st34_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st34_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:10	516789/516789	---M--	200	added ('OK')	image/jpeg	etag:%227e2b5-5dca66523b12b%22	https://rooicell.co.kr/images/page/st35_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st35_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:10	427553/427553	---M--	200	added ('OK')	image/jpeg	etag:%2268621-5dca66524553b%22	https://rooicell.co.kr/images/page/st40_bg.jpg	C:/rooicel/rooicel/rooicell.co.kr/images/page/st40_bg.jpg	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:11	1168/1168	---M--	200	added ('OK')	image/png	etag:%22490-5dca66512ec2b%22	https://rooicell.co.kr/images/page/paging_first.png	C:/rooicel/rooicel/rooicell.co.kr/images/page/paging_first.png	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:11	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-5dca665138483%22	https://rooicell.co.kr/images/page/paging_prev.png	C:/rooicel/rooicel/rooicell.co.kr/images/page/paging_prev.png	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:11	1102/1102	---M--	200	added ('OK')	image/png	etag:%2244e-5dca665133e33%22	https://rooicell.co.kr/images/page/paging_next.png	C:/rooicel/rooicel/rooicell.co.kr/images/page/paging_next.png	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:11	1129/1129	---M--	200	added ('OK')	image/png	etag:%22469-5dca665131ef3%22	https://rooicell.co.kr/images/page/paging_last.png	C:/rooicel/rooicel/rooicell.co.kr/images/page/paging_last.png	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
16:19:12	11916/11916	---M--	200	added ('OK')	image/png	etag:%222e8c-5dca66518e386%22	https://rooicell.co.kr/images/page/rooicell_icon.png	C:/rooicel/rooicel/rooicell.co.kr/images/page/rooicell_icon.png	(from https://rooicell.co.kr/css/style_pc.css?v=20220128)
